evenness,sil
0.908444213,-0.76012677
0.901086444,-0.61196154
0.828988911,-0.6483819
0.821743611,-0.80821913
0.777187999,-0.60682064
0.729454151,-0.6836614
0.700221944,-0.5924083
0.62041704,-0.71225816
0.555778438,-0.5734608
0.419847598,-0.4835559
0.904328851,-0.72107685
0.877356407,-0.8410029
0.839859974,-0.6836603
0.825884587,-0.79727
0.796969809,-0.67239976
0.736308197,-0.74782115
0.646804187,-0.7766762
0.620970117,-0.5856777
0.511848019,-0.5934769
0.491183343,-0.35917276
0.887408585,-0.60496986
0.884596496,-0.7396529
0.861061344,-0.8266948
0.839011846,-0.7362591
0.769874055,-0.6488855
0.714072612,-0.6198687
0.670646135,-0.7415367
0.604294108,-0.49813062
0.574691622,-0.6551744
0.454565679,-0.5724269
0.892799448,-0.65290946
0.879451073,-0.8414168
0.85221541,-0.6900133
0.7950318,-0.7975009
0.796014471,-0.63616043
0.714330066,-0.5934868
0.691914412,-0.79542136
0.621452181,-0.6018912
0.570366456,-0.40477383
0.363121165,-0.7385311
0.89711295,-0.7846496
0.87747384,-0.70686716
0.842439946,-0.74849904
0.826920705,-0.7650227
0.780191087,-0.74986804
0.757302721,-0.7830605
0.685296186,-0.5007729
0.636511724,-0.6748721
0.535274586,-0.56194603
0.436821046,-0.5732825
0.929442398,-0.7447027
0.880002899,-0.6917027
0.864458406,-0.64378655
0.832130532,-0.78300464
0.799723498,-0.61973673
0.737937682,-0.6309955
0.664818974,-0.6743557
0.627090884,-0.54907584
0.551194436,-0.6123041
0.404052262,-0.37890208
0.891352433,-0.643846
0.878246375,-0.5683409
0.841480998,-0.60727215
0.841021857,-0.866322
0.802481214,-0.73215866
0.762411773,-0.60061216
0.706276959,-0.6281204
0.641865187,-0.7869731
0.534677859,-0.53304124
0.388265489,-0.58256876
0.898316731,-0.78330344
0.868760835,-0.65903103
0.842374958,-0.74862427
0.808302707,-0.6915093
0.780433482,-0.6955186
0.778526344,-0.6690932
0.70785712,-0.7520865
0.623965974,-0.33970577
0.531559122,-0.7773184
0.371130988,-0.65201485
0.911898339,-0.7571235
0.875812955,-0.74015844
0.854682111,-0.7414342
0.813451778,-0.68197894
0.780320875,-0.7346227
0.712277757,-0.53190076
0.717195283,-0.49572867
0.615728914,-0.68123233
0.485496527,-0.45029262
0.394989653,-0.7128755
0.910089822,-0.73485315
0.897493748,-0.86340815
0.850840219,-0.7476366
0.82958791,-0.72976714
0.776504427,-0.6857086
0.767683061,-0.62112176
0.700175027,-0.71088684
0.654293927,-0.5957563
0.500215237,-0.3641948
0.378085334,-0.6068462
