evenness,sil
0.908444213,0.27626172
0.901086444,0.30540732
0.828988911,0.19334765
0.821743611,0.16024639
0.777187999,0.24717562
0.729454151,0.12079532
0.700221944,0.19218895
0.62041704,0.36658356
0.555778438,0.35808608
0.419847598,0.12505029
0.904328851,0.17764272
0.877356407,0.3265963
0.839859974,0.080831155
0.825884587,0.22536796
0.796969809,0.3654839
0.736308197,-0.04592374
0.646804187,0.32976788
0.620970117,0.2081912
0.511848019,0.07130877
0.491183343,0.49456546
0.887408585,0.21437576
0.884596496,0.23777263
0.861061344,0.25959504
0.839011846,0.3148345
0.769874055,0.27969313
0.714072612,0.27194047
0.670646135,0.15560211
0.604294108,0.40818807
0.574691622,0.348341
0.454565679,0.4318328
0.892799448,0.22783712
0.879451073,0.16278014
0.85221541,0.2926589
0.7950318,0.07871919
0.796014471,0.2124636
0.714330066,0.05429423
0.691914412,0.2312459
0.621452181,0.30608043
0.570366456,0.09136839
0.363121165,0.046441767
0.89711295,0.23362114
0.87747384,0.31609842
0.842439946,0.15273674
0.826920705,0.21761656
0.780191087,0.2554148
0.757302721,0.061927248
0.685296186,0.18308623
0.636511724,0.18406755
0.535274586,0.18728936
0.436821046,0.5392552
0.929442398,0.29141656
0.880002899,0.22212246
0.864458406,0.1542364
0.832130532,0.36733583
0.799723498,0.19564243
0.737937682,0.10562516
0.664818974,0.02581869
0.627090884,0.19713007
0.551194436,0.38729012
0.404052262,-0.05141105
0.891352433,0.32507724
0.878246375,0.4058541
0.841480998,0.24269706
0.841021857,0.33561367
0.802481214,0.20798206
0.762411773,0.24838762
0.706276959,0.4052612
0.641865187,0.103839375
0.534677859,0.29143155
0.388265489,0.41799042
0.898316731,0.16050929
0.868760835,0.18152802
0.842374958,0.1468432
0.808302707,-0.051032495
0.780433482,0.17029817
0.778526344,0.21855123
0.70785712,0.31457266
0.623965974,0.47462434
0.531559122,-0.10138251
0.371130988,0.35884693
0.911898339,0.30658942
0.875812955,0.19236813
0.854682111,0.27825287
0.813451778,0.36353537
0.780320875,0.2737526
0.712277757,0.22076575
0.717195283,0.34076148
0.615728914,0.36314887
0.485496527,0.11835479
0.394989653,0.6095449
0.910089822,0.29570687
0.897493748,0.20518012
0.850840219,0.30416963
0.82958791,0.2154763
0.776504427,0.2766968
0.767683061,0.24070483
0.700175027,0.27544683
0.654293927,0.21379772
0.500215237,0.114709854
0.378085334,-0.059019554
