evenness,sil
0.908444213,0.019030212
0.901086444,0.068866308
0.828988911,0.063914432
0.821743611,0.049585022
0.777187999,0.063972644
0.729454151,-0.020543624
0.700221944,-0.022359536
0.62041704,-0.04059111
0.555778438,0.070096641
0.419847598,0.024239139
0.904328851,0.005864099
0.877356407,0.032118938
0.839859974,0.038450248
0.825884587,0.058525689
0.796969809,0.035894715
0.736308197,-0.009572866
0.646804187,0.071282246
0.620970117,0.058038549
0.511848019,-0.02736155
0.491183343,0.102371617
0.887408585,0.027504975
0.884596496,0.032903525
0.861061344,0.045131951
0.839011846,0.037519563
0.769874055,-0.028863838
0.714072612,0.017929655
0.670646135,0.060874047
0.604294108,0.063441608
0.574691622,0.046295594
0.454565679,0.00684559
0.892799448,0.019889279
0.879451073,-0.000831668
0.85221541,0.043708527
0.7950318,0.024977684
0.796014471,0.000824436
0.714330066,0.022166367
0.691914412,0.034483065
0.621452181,0.076825062
0.570366456,0.063133596
0.363121165,0.131747122
0.89711295,0.036085001
0.87747384,0.015795543
0.842439946,0.021351142
0.826920705,0.059821358
0.780191087,0.032853533
0.757302721,0.07974328
0.685296186,0.066278727
0.636511724,0.054610825
0.535274586,-0.011234671
0.436821046,0.082918115
0.929442398,0.07717602
0.880002899,0.006954243
0.864458406,-0.006567219
0.832130532,0.097296475
0.799723498,0.055751006
0.737937682,0.108085155
0.664818974,-0.071882148
0.627090884,-0.018014136
0.551194436,0.064479144
0.404052262,0.166629015
0.891352433,0.007335922
0.878246375,0.035853218
0.841480998,0.010764485
0.841021857,0.023040942
0.802481214,0.013474058
0.762411773,0.038221167
0.706276959,0.005692397
0.641865187,0.06782479
0.534677859,-0.046947294
0.388265489,0.16347598
0.898316731,0.012284953
0.868760835,0.047972183
0.842374958,0.042545559
0.808302707,0.035493193
0.780433482,-0.005633743
0.778526344,0.069326282
0.70785712,0.006975792
0.623965974,0.062912806
0.531559122,0.07109223
0.371130988,0.042216214
0.911898339,0.063288791
0.875812955,0.025467306
0.854682111,0.025789339
0.813451778,0.013279031
0.780320875,-0.060042855
0.712277757,0.053286024
0.717195283,-0.04314543
0.615728914,-0.015086347
0.485496527,-0.054090439
0.394989653,0.14432546
0.910089822,0.044502074
0.897493748,0.077656305
0.850840219,0.034843602
0.82958791,0.019909005
0.776504427,0.018074404
0.767683061,0.057327268
0.700175027,-0.00380557
0.654293927,0.027440976
0.500215237,0.014751319
0.378085334,0.143301249
