evenness,sil
0.908444213,-0.7971435
0.901086444,-0.61529446
0.828988911,-0.6543736
0.821743611,-0.7818361
0.777187999,-0.69524086
0.729454151,-0.69570285
0.700221944,-0.7069127
0.62041704,-0.76422095
0.555778438,-0.5629759
0.419847598,-0.46163347
0.904328851,-0.78052217
0.877356407,-0.8387037
0.839859974,-0.7707892
0.825884587,-0.757966
0.796969809,-0.7721166
0.736308197,-0.79048145
0.646804187,-0.83744
0.620970117,-0.73141503
0.511848019,-0.643195
0.491183343,-0.34544113
0.887408585,-0.7737176
0.884596496,-0.65729964
0.861061344,-0.8054253
0.839011846,-0.7082539
0.769874055,-0.6534191
0.714072612,-0.68049735
0.670646135,-0.65045047
0.604294108,-0.6074959
0.574691622,-0.6340806
0.454565679,-0.57903385
0.892799448,-0.6694281
0.879451073,-0.77178204
0.85221541,-0.78092706
0.7950318,-0.8304663
0.796014471,-0.60623366
0.714330066,-0.74820733
0.691914412,-0.8531636
0.621452181,-0.7192784
0.570366456,-0.7191689
0.363121165,-0.81123745
0.89711295,-0.79892826
0.87747384,-0.7201897
0.842439946,-0.7462916
0.826920705,-0.6931547
0.780191087,-0.8041173
0.757302721,-0.8378298
0.685296186,-0.6552525
0.636511724,-0.61810476
0.535274586,-0.5901767
0.436821046,-0.51258737
0.929442398,-0.7912913
0.880002899,-0.7357875
0.864458406,-0.6849687
0.832130532,-0.73344123
0.799723498,-0.71741575
0.737937682,-0.7309119
0.664818974,-0.6530368
0.627090884,-0.5511748
0.551194436,-0.64199716
0.404052262,-0.578405
0.891352433,-0.75166833
0.878246375,-0.70568985
0.841480998,-0.73303735
0.841021857,-0.76893467
0.802481214,-0.8111205
0.762411773,-0.69406486
0.706276959,-0.6513693
0.641865187,-0.80818564
0.534677859,-0.6725026
0.388265489,-0.3140385
0.898316731,-0.81636715
0.868760835,-0.6946205
0.842374958,-0.77410316
0.808302707,-0.75490314
0.780433482,-0.75527763
0.778526344,-0.7650517
0.70785712,-0.74939686
0.623965974,-0.59964806
0.531559122,-0.6674361
0.371130988,-0.5302387
0.911898339,-0.79853517
0.875812955,-0.72738504
0.854682111,-0.6724631
0.813451778,-0.65427625
0.780320875,-0.820515
0.712277757,-0.75204444
0.717195283,-0.5382631
0.615728914,-0.57307994
0.485496527,-0.44829574
0.394989653,-0.699397
0.910089822,-0.84202313
0.897493748,-0.8749674
0.850840219,-0.73170304
0.82958791,-0.70904857
0.776504427,-0.58215934
0.767683061,-0.6916975
0.700175027,-0.74527663
0.654293927,-0.77161366
0.500215237,-0.64797837
0.378085334,-0.50905985
