evenness,sil
0.962036722,0.029139794
0.932145994,-2.62E-05
0.882303123,0.004074937
0.858351721,-0.011591297
0.817388811,-0.061329876
0.775837067,-0.076027153
0.711906435,-0.070540009
0.644648576,-0.061793871
0.520931771,-0.041413443
0.366533832,-0.080509182
0.955026117,0.022503091
0.932976714,-0.01994644
0.887220259,0.002783491
0.86698653,-0.010503927
0.83066843,-0.059729012
0.785832317,-0.006339605
0.732563651,-0.109615678
0.640202622,-0.062923909
0.573805654,-0.060328291
0.430370558,-0.16131365
0.952729833,0.002995474
0.931771504,-0.007608216
0.898089455,0.011826091
0.857517243,-0.041193897
0.828146508,-0.06147586
0.776469456,-0.062190122
0.723792604,-0.017615006
0.654616163,-0.080603643
0.553191649,-0.006589185
0.376981264,-0.026980175
0.94915502,0.028983704
0.918687832,0.002766618
0.895434303,-0.026110547
0.847997831,-0.013027938
0.83767057,-0.033797815
0.778959269,-0.060319681
0.728628568,-0.045217011
0.645941721,-0.076654368
0.550113379,-0.030783272
0.397189066,-0.082864582
0.949986863,0.008273418
0.926179677,0.004346973
0.901521661,-0.048639722
0.869016311,-0.042542068
0.82837087,-0.020544575
0.789288598,-0.069733804
0.733023183,-0.07346332
0.667135524,-0.053831789
0.55380225,-0.090656886
0.346921647,-0.041033003
0.949317453,0.03423434
0.923127627,0.010984588
0.901873567,-0.029200379
0.862753276,-0.053744933
0.835582863,-0.059665534
0.782707673,-0.057190341
0.713881362,-0.079040977
0.648814736,-0.068572159
0.538714127,-0.049157303
0.473019348,0.135209025
0.944862403,0.036059801
0.927602205,-0.013904469
0.891874681,-0.019394499
0.859320232,-0.034052941
0.845385268,-0.070766027
0.792363434,-0.040794688
0.708812365,-0.019928702
0.647226386,-0.064431901
0.56325585,-0.045247598
0.477307345,0.077988201
0.953172909,0.042421582
0.920820874,0.004983258
0.89826003,-0.00099999
0.870730165,-0.054015817
0.837407638,-0.05781984
0.76612088,-0.05162697
0.731499393,-0.048435724
0.632658916,-0.05160513
0.554022583,-0.007729187
0.378410458,-0.092167729
0.95419396,0.026065765
0.92865606,0.00774449
0.900815035,-0.022486599
0.879690825,-0.049945889
0.828176675,-0.039830103
0.782219212,-0.034334422
0.717415685,-0.070662696
0.64963433,-0.107015972
0.557803525,-0.012246856
0.366714344,-0.124786568
0.954045234,0.025862576
0.925485424,-0.023707235
0.900254576,-0.0246002
0.872513477,-0.050911917
0.830197327,-0.071092838
0.768704367,-0.053486296
0.715052453,-0.073378256
0.660961298,-0.073948727
0.53443582,-0.076041453
0.394104667,-0.048971468
