evenness,sil
0.962036722,-0.047833092
0.932145994,-0.025046878
0.882303123,-0.008681263
0.858351721,-0.057748827
0.817388811,-0.084159169
0.775837067,-0.110496846
0.711906435,-0.027888792
0.644648576,0.066626015
0.520931771,0.025063219
0.366533832,0.151573449
0.955026117,-0.047970015
0.932976714,-0.046145883
0.887220259,-0.065547599
0.86698653,-0.014022784
0.83066843,-0.081281969
0.785832317,0.092274879
0.732563651,-0.075791403
0.640202622,0.051104519
0.573805654,0.168794143
0.430370558,0.129616748
0.952729833,-0.063938434
0.931771504,-0.065990073
0.898089455,-0.045379477
0.857517243,-0.094674753
0.828146508,-0.07632177
0.776469456,0.018275535
0.723792604,0.028252115
0.654616163,-0.042197941
0.553191649,0.027286721
0.376981264,0.051505562
0.94915502,0.004332721
0.918687832,-0.040339193
0.895434303,-0.038119112
0.847997831,0.013274577
0.83767057,-0.047056772
0.778959269,-0.068990645
0.728628568,0.008378906
0.645941721,-0.072736274
0.550113379,0.0609312
0.397189066,0.089741527
0.949986863,-0.082714727
0.926179677,-0.049018049
0.901521661,-0.052423858
0.869016311,-0.041482656
0.82837087,-0.058385883
0.789288598,-0.084485831
0.733023183,0.019275077
0.667135524,0.00415301
0.55380225,-0.036712167
0.346921647,-0.002559034
0.949317453,-0.037626565
0.923127627,-0.038976291
0.901873567,-0.079093458
0.862753276,-0.031910676
0.835582863,-0.06473046
0.782707673,-0.028434739
0.713881362,-0.040526891
0.648814736,-0.093148682
0.538714127,0.109576905
0.473019348,0.130640303
0.944862403,-0.02211599
0.927602205,-0.059353701
0.891874681,-0.031268988
0.859320232,-0.024880673
0.845385268,0.06170301
0.792363434,-0.05204376
0.708812365,-0.018437347
0.647226386,-0.096286737
0.56325585,-0.0610291
0.477307345,0.180299427
0.953172909,-0.032235854
0.920820874,-0.052768476
0.89826003,-0.058793448
0.870730165,-0.083503618
0.837407638,-0.033924403
0.76612088,-0.04373128
0.731499393,-0.04829136
0.632658916,0.22066012
0.554022583,0.080000903
0.378410458,0.042902355
0.95419396,-0.063310412
0.92865606,-0.031909254
0.900815035,-0.048321049
0.879690825,-0.066006206
0.828176675,0.064825416
0.782219212,-0.062279869
0.717415685,0.117046111
0.64963433,-0.071293822
0.557803525,0.13139432
0.366714344,-0.089706379
0.954045234,-0.038713044
0.925485424,-0.083573491
0.900254576,-0.025081721
0.872513477,-0.081753341
0.830197327,-0.117618077
0.768704367,-0.047104079
0.715052453,0.020267189
0.660961298,-0.068229079
0.53443582,-0.080708227
0.394104667,0.111233953
