evenness,sil
0.96207571,0.43314937
0.919524841,0.42070422
0.90303912,0.49356115
0.858926319,0.47185367
0.8455629,0.538962
0.814869961,0.44954562
0.74711925,0.28964433
0.639198384,0.6088225
0.525824003,0.47413987
0.389445425,0.5358225
0.949618046,0.3639755
0.948701534,0.40518907
0.913831323,0.3576433
0.861960051,0.4805116
0.83101779,0.3661048
0.810733643,0.44312137
0.712469048,0.46373028
0.666158884,0.43772474
0.59666971,0.6825236
0.330913216,0.40142173
0.965532485,0.3054535
0.913056578,0.4370638
0.914714285,0.5956177
0.881455646,0.5309834
0.833610377,0.5100935
0.792338038,0.525791
0.761331114,0.39885765
0.644471342,0.40898392
0.582805902,0.4876495
0.349425177,0.29384
0.964252947,0.5061206
0.933509341,0.33312178
0.879302071,0.38009182
0.86525521,0.39372405
0.846013908,0.59004045
0.779404182,0.5431294
0.705475808,0.49305165
0.681713293,0.3582444
0.566696966,0.62409604
0.4052179,0.4266428
0.94738163,0.395073
0.93152769,0.46597853
0.908719104,0.573892
0.865334257,0.5714178
0.836307457,0.47996503
0.793548751,0.48318532
0.725001475,0.54714537
0.665229751,0.33475974
0.561403823,0.5186637
0.350566532,0.38018894
0.945790981,0.37458575
0.940034378,0.50287503
0.891821452,0.4877098
0.878205399,0.37363544
0.82605791,0.27177182
0.781200854,0.5591387
0.736685287,0.29926363
0.627824845,0.38972205
0.5643071,0.5948143
0.454572867,0.66199946
0.96497636,0.3435535
0.933055497,0.4695685
0.886590746,0.5037697
0.883040876,0.44816187
0.810787574,0.3079708
0.789081994,0.48176005
0.73950359,0.46988732
0.674304988,0.49613386
0.563457899,0.48984787
0.426810254,0.5231013
0.966151313,0.3832004
0.935659646,0.52319
0.896248956,0.37161094
0.8809585,0.41284445
0.846885106,0.43072003
0.809506849,0.15795998
0.739296233,0.36989933
0.692471735,0.34928325
0.572015839,0.6317916
0.364740333,0.5006278
0.952433898,0.39771634
0.929154676,0.42230785
0.903696131,0.5130984
0.886615881,0.45239237
0.848895057,0.36790717
0.800246114,0.21466394
0.728255913,0.5056936
0.673809207,0.5811006
0.583954139,0.45176613
0.34289901,0.49349558
0.956774296,0.4027087
0.936945418,0.45261124
0.901391491,0.5318997
0.887150661,0.62735355
0.834962059,0.43293142
0.787992459,0.36353323
0.720518452,0.4880056
0.623225049,0.34019646
0.566236033,0.38488856
0.404925523,0.62940776
