evenness,sil
0.96207571,-0.055025647
0.919524841,-0.07092824
0.90303912,-0.076004479
0.858926319,-0.034459259
0.8455629,-0.001024689
0.814869961,0.014382572
0.74711925,0.016557738
0.639198384,-0.05131261
0.525824003,-0.063001033
0.389445425,0.025363485
0.949618046,-0.030936824
0.948701534,-0.037756107
0.913831323,-0.042840337
0.861960051,-0.059295695
0.83101779,-0.05417576
0.810733643,-0.008346
0.712469048,-0.013266741
0.666158884,0.04971166
0.59666971,0.047707474
0.330913216,-0.054408681
0.965532485,-0.041846977
0.913056578,-0.055003269
0.914714285,-0.012350103
0.881455646,-0.015265362
0.833610377,-0.068229684
0.792338038,-0.076732672
0.761331114,0.004205218
0.644471342,-0.013657981
0.582805902,0.012059439
0.349425177,0.023252855
0.964252947,-0.041336788
0.933509341,-0.055964306
0.879302071,-0.04627114
0.86525521,-0.037758246
0.846013908,-0.004012878
0.779404182,-0.008399199
0.705475808,-0.047928381
0.681713293,-0.035266231
0.566696966,-0.043552326
0.4052179,-0.01963946
0.94738163,-0.04427439
0.93152769,-0.03446626
0.908719104,-0.048854424
0.865334257,-0.071448208
0.836307457,-0.00618125
0.793548751,-0.001506983
0.725001475,0.008932268
0.665229751,0.030595439
0.561403823,0.002175581
0.350566532,0.023639065
0.945790981,-0.063612706
0.940034378,-0.056736519
0.891821452,-0.027363927
0.878205399,-0.051864752
0.82605791,-0.068050601
0.781200854,-0.016205687
0.736685287,-0.000832369
0.627824845,-0.05236752
0.5643071,-0.007076719
0.454572867,0.088816482
0.96497636,-0.034241071
0.933055497,0.000370086
0.886590746,-0.069441357
0.883040876,-0.046937166
0.810787574,-0.073673353
0.789081994,-0.023115211
0.73950359,-0.013535694
0.674304988,0.030998575
0.563457899,0.038167389
0.426810254,0.055868989
0.966151313,-0.040431591
0.935659646,-0.047886691
0.896248956,-0.043163272
0.8809585,-0.034931436
0.846885106,-0.040013994
0.809506849,-0.05561976
0.739296233,-0.002115154
0.692471735,-0.019543355
0.572015839,0.004091195
0.364740333,0.158571502
0.952433898,-0.082786327
0.929154676,-0.058742392
0.903696131,-0.019092076
0.886615881,0.000762859
0.848895057,-0.019245451
0.800246114,-0.009068481
0.728255913,0.032224758
0.673809207,0.061974196
0.583954139,0.039477703
0.34289901,-0.082567721
0.956774296,-0.055981541
0.936945418,-0.059619936
0.901391491,-0.025954421
0.887150661,0.026347527
0.834962059,-0.027802604
0.787992459,-0.070591829
0.720518452,-0.041337116
0.623225049,0.003912227
0.566236033,0.04031705
0.404925523,0.042010653
