evenness,sil
0.961773156,-0.088265196
0.957360881,-0.057122408
0.886502686,-0.066841511
0.812778948,-0.069395984
0.732419741,-0.094407736
0.672775304,-0.09656557
0.575421958,-0.072119058
0.565040465,-0.033893676
0.382257493,-0.071564404
0.400190406,-0.083851695
0.964448233,-0.045422157
0.947601006,-0.063538373
0.860922446,-0.063085707
0.850878013,-0.057525267
0.726847301,-0.081017582
0.725334944,-0.077544302
0.611044254,-0.097327924
0.513540172,-0.005490702
0.405385933,0.021486151
0.363043206,0.08046676
0.964448233,-0.095989502
0.943191286,-0.064127456
0.930753779,-0.095110008
0.8164387,-0.0526666
0.7870875,-0.047029898
0.685716714,0.002630806
0.603777288,-0.106772025
0.433074766,-0.092249518
0.374786642,0.043567876
0.388910259,-0.012421613
0.961773156,-0.098297659
0.957360881,-0.075115926
0.923668982,-0.087701501
0.860922446,-0.073271792
0.819915653,-0.092543982
0.720846605,-0.029864004
0.636283851,-0.039659448
0.519811509,-0.016501601
0.448796112,0.022188198
0.345765434,0.073840103
0.971533031,-0.047790132
0.950276083,-0.087168579
0.867779702,-0.07841995
0.860922446,-0.042795342
0.758945669,-0.067069968
0.761222391,-0.092754311
0.64583034,-0.037530458
0.548884509,-0.003440896
0.451216397,-0.036260472
0.297975194,0.02594237
0.978617828,-0.075686199
0.954688359,-0.077977681
0.877539576,-0.060814702
0.826198575,-0.035395134
0.805502326,-0.058593559
0.761222391,-0.055792056
0.660210404,-0.073201701
0.486137497,-0.001278143
0.428549073,-0.071996715
0.381697753,-0.117676635
0.961773156,-0.033463893
0.923317646,-0.055362633
0.908994659,-0.068508212
0.85796281,-0.090630343
0.801092605,-0.103647844
0.684335961,-0.044344102
0.65442228,-0.084612056
0.578165798,0.011244946
0.444270418,0.038406769
0.363197868,-0.090487075
0.961773156,-0.071024414
0.930402443,-0.068305163
0.900672281,-0.073574299
0.868007243,-0.088411405
0.805502326,-0.068683345
0.722659867,-0.041157341
0.628393564,-0.106457781
0.536338152,-0.038107298
0.393391384,0.002845148
0.257177977,0.037814587
0.961773156,-0.095893622
0.933431411,-0.062874611
0.877539576,-0.073799729
0.843793215,-0.085437748
0.798417528,-0.08297026
0.725256325,-0.049366085
0.605193586,-0.041582171
0.508757629,-0.015129635
0.484738316,-0.043797382
0.367723562,-0.125470282
0.978617828,-0.064633098
0.937487241,-0.052862364
0.893587483,-0.086824369
0.829621065,-0.071308382
0.812587124,-0.046909094
0.658889753,-0.114649972
0.5311835,-0.062745202
0.51939084,-0.046068366
0.409712306,-0.052328315
0.341647396,-0.047009899
