evenness,sil
0.971533031,-0.007552379
0.950276083,0.030454227
0.944572039,-0.000988442
0.868007243,0.008946922
0.7870875,0.011463773
0.710002629,0.038967141
0.66747737,0.052325608
0.513905728,0.060598584
0.477986431,0.075309588
0.351658202,0.029635391
0.992787423,0.020130545
0.964445678,0.017651827
0.891709172,0.043289294
0.860922446,0.019815124
0.796847375,0.04006305
0.69706122,0.032167156
0.656671019,-0.04955499
0.511501469,0.09905248
0.474202085,0.083916825
0.249911011,0.073612094
0.992787423,0.00087309
0.978617828,0.040708708
0.923164255,-0.000268743
0.865047608,-0.012272717
0.782675225,0.037270469
0.718247592,0.013862798
0.642858526,0.036866064
0.489698004,0.008281552
0.340163259,0.05354836
0.303825862,0.111562437
0.978617828,0.016491032
0.964445678,0.006983217
0.891709172,0.019502375
0.84036817,0.012652701
0.785151861,0.072821182
0.710002629,-0.007420714
0.625580754,0.145072273
0.457619504,0.103509931
0.419922433,0.071117733
0.301082022,0.184579588
0.985702626,0.037314623
0.992787423,-0.011816369
0.904149233,0.020363434
0.829431795,-0.019273504
0.809353903,0.060622008
0.732341123,0.0397655
0.575421958,0.084295611
0.523916534,0.034388236
0.377617011,0.00852787
0.349438733,0.303695944
0.985702626,0.012878653
0.975942751,0.020236667
0.893587483,0.007940878
0.860922446,0.039880886
0.808177403,0.045608917
0.682891624,0.064532071
0.618785425,0.029387708
0.546351526,0.047746793
0.421282107,-0.00872872
0.311092828,-0.007128649
0.992787423,0.0235626
0.975942751,0.012540261
0.916230294,-0.009451518
0.858247369,0.041117023
0.805502326,0.037425755
0.732419741,0.037178676
0.575421958,0.085207912
0.560888026,0.074764664
0.459810905,0.038187101
0.332160961,0.049095709
0.978617828,0.01518684
0.944572039,0.002494977
0.923164255,-0.017529072
0.833283372,0.019968262
0.773115264,0.034551181
0.689976422,0.033124917
0.625580754,0.02591679
0.508757629,0.061943595
0.456063078,0.122527066
0.351290419,0.122997462
0.978617828,0.019792662
0.971533031,0.046301536
0.916079457,0.018638298
0.868007243,0.006917484
0.766030467,-0.009094969
0.712677706,0.009316029
0.643916373,0.109489026
0.511501469,0.08889648
0.451537384,0.091731268
0.345805307,0.052808471
0.968857954,0.01049878
0.961773156,0.020662561
0.916079457,-0.001177139
0.841118139,0.010116862
0.785151861,0.01227555
0.631237529,0.012269598
0.597217724,0.040197195
0.582683793,0.076981666
0.402644661,0.118685734
0.317624461,-0.0044392
