evenness,sil
0.964274618,0.36792216
0.930069877,0.3059679
0.916893706,0.42704302
0.872812218,0.48203146
0.832892789,0.382817
0.787265368,0.17199245
0.716688178,0.4466141
0.687956297,0.27004504
0.571332375,0.42368883
0.436248275,0.3402652
0.955031514,0.32148534
0.925901673,0.29554307
0.907555244,0.46076757
0.872026381,0.34441853
0.836446754,0.38058457
0.815107537,0.45244005
0.735226411,0.4277995
0.671353608,0.53812456
0.591787865,0.40268162
0.468626172,0.2124386
0.957798778,0.28470075
0.929166863,0.3739697
0.89910351,0.32696003
0.871362492,0.37937027
0.82852086,0.4206615
0.790029878,0.39178506
0.717787595,0.29376715
0.673617048,0.5385015
0.578310173,0.3077202
0.457972729,0.30413002
0.962268063,0.4120578
0.936989073,0.35794184
0.899913002,0.33872265
0.858624672,0.45805532
0.849385568,0.30934304
0.775875437,0.23896977
0.744459166,0.5541352
0.657221951,0.43701178
0.594573667,0.42243326
0.438598491,0.56282264
0.959247536,0.38883236
0.950855662,0.4327119
0.907075186,0.43881783
0.86752362,0.3812487
0.835034851,0.460041
0.776420116,0.35087666
0.716041101,0.44691414
0.670210336,0.50527304
0.591918323,0.36782202
0.424050505,0.58656096
0.945957313,0.42780197
0.934739011,0.3731398
0.914007365,0.50191516
0.875985354,0.319424
0.848167373,0.4596292
0.795363622,0.33850348
0.725481333,0.18552348
0.647156963,0.36355788
0.57497204,0.375283
0.445619007,0.24695055
0.951472327,0.37696657
0.93127343,0.4680382
0.910477684,0.48839813
0.884617988,0.51907784
0.837364317,0.5462024
0.792448446,0.38297948
0.714946731,0.12148872
0.664907502,0.53599924
0.5629519,0.41634184
0.430204824,-0.027344601
0.957892592,0.39162153
0.9463497,0.49000555
0.899483568,0.504929
0.878615289,0.51278013
0.826004132,0.33863336
0.791513057,0.37382758
0.743057669,0.58853775
0.644472956,0.32977885
0.5583878,0.119365744
0.469690357,-0.17068571
0.960621635,0.3831898
0.94063217,0.46257105
0.91873891,0.48951903
0.884049846,0.5414467
0.824047861,0.50654733
0.787139385,0.42380407
0.736154467,0.4956661
0.670492792,0.61455244
0.549962725,0.4080628
0.439301425,0.50049704
0.950330233,0.3588703
0.931362039,0.3698175
0.904973628,0.415315
0.869955765,0.3519625
0.828436204,0.31642985
0.798455329,0.54158676
0.725894166,0.30852374
0.6771911,0.5293112
0.534780198,0.58669806
0.440000279,0.3896849
